"COUNTRY","PRODUCT","YEAR","ANNUAL_VALUE"
"Czech Republic","Other renewables aggregated",2022,4872.954693
"Czech Republic","Others",2010,278.969
"Czech Republic","Others",2011,264.1
"Czech Republic","Others",2012,229.575
"Czech Republic","Others",2013,195.739
"Czech Republic","Others",2014,230.679
"Czech Republic","Others",2015,225.815
"Czech Republic","Others",2016,241.366
"Czech Republic","Others",2017,284.572
"Czech Republic","Others",2018,280.080123
"Czech Republic","Others",2019,292.052818
"Czech Republic","Others",2020,267.652424
"Czech Republic","Others",2021,303.142572
"Czech Republic","Others",2022,283.394078
"Czech Republic","Renewables",2010,6235.555
"Czech Republic","Renewables",2011,7626.877
"Czech Republic","Renewables",2012,8402.173
"Czech Republic","Renewables",2013,9725.578
"Czech Republic","Renewables",2014,9689.015
"Czech Republic","Renewables",2015,10128.543
"Czech Republic","Renewables",2016,10035.875
"Czech Republic","Renewables",2017,10204.061
"Czech Republic","Renewables",2018,9900.257937
"Czech Republic","Renewables",2019,10641.624875
"Czech Republic","Renewables",2020,11029.68808
"Czech Republic","Renewables",2021,11184.533855
"Czech Republic","Renewables",2022,11012.935017
"Czech Republic","Solar",2010,612.002
"Czech Republic","Solar",2011,2169.001
"Czech Republic","Solar",2012,2128
"Czech Republic","Solar",2013,2014.001
"Czech Republic","Solar",2014,2103.999
"Czech Republic","Solar",2015,2244
"Czech Republic","Solar",2016,2110.451
"Czech Republic","Solar",2017,2168.738
"Czech Republic","Solar",2018,2318.738001
"Czech Republic","Solar",2019,2291.185001
"Czech Republic","Solar",2020,2266.729
"Czech Republic","Solar",2021,2184.197832
"Czech Republic","Solar",2022,2453.513182
"Czech Republic","Total combustible fuels",2010,47564.998
"Czech Republic","Total combustible fuels",2011,48012
"Czech Republic","Total combustible fuels",2012,46255.999
"Czech Republic","Total combustible fuels",2013,44610.001
"Czech Republic","Total combustible fuels",2014,44891
"Czech Republic","Total combustible fuels",2015,45664
"Czech Republic","Total combustible fuels",2016,47816.999
"Czech Republic","Total combustible fuels",2017,47246.628
"Czech Republic","Total combustible fuels",2018,46926.262
"Czech Republic","Total combustible fuels",2019,45301.339
"Czech Republic","Total combustible fuels",2020,40233.901
"Czech Republic","Total combustible fuels",2021,42651.637912
"Czech Republic","Total combustible fuels",2022,42668.316671
"Czech Republic","Total exports",2010,21590
"Czech Republic","Total exports",2011,27501
"Czech Republic","Total exports",2012,28707
"Czech Republic","Total exports",2013,27457.998
"Czech Republic","Total exports",2014,28141.999
"Czech Republic","Total exports",2015,28660.999
"Czech Republic","Total exports",2016,24791
"Czech Republic","Total exports",2017,28108.936
"Czech Republic","Total exports",2018,25480.502998
"Czech Republic","Total exports",2019,24122.817458
"Czech Republic","Total exports",2020,23520.910843
"Czech Republic","Total exports",2021,26228.246156
"Czech Republic","Total exports",2022,30254.911158
"Czech Republic","Total imports",2010,6642
"Czech Republic","Total imports",2011,10456.999
"Czech Republic","Total imports",2012,11586.999
"Czech Republic","Total imports",2013,10571
"Czech Republic","Total imports",2014,11841.999
"Czech Republic","Total imports",2015,16146.001
"Czech Republic","Total imports",2016,13816.998
"Czech Republic","Total imports",2017,15071.999
"Czech Republic","Total imports",2018,11573.410001
"Czech Republic","Total imports",2019,11026.212811
"Czech Republic","Total imports",2020,13368.050655
"Czech Republic","Total imports",2021,15152.97977
"Czech Republic","Total imports",2022,16726.076025
"Czech Republic","Used for pumped storage",2010,794.226
"Czech Republic","Used for pumped storage",2011,943.979
"Czech Republic","Used for pumped storage",2012,981.809
"Czech Republic","Used for pumped storage",2013,1216.326
"Czech Republic","Used for pumped storage",2014,1362.999
"Czech Republic","Used for pumped storage",2015,1660.001
"Czech Republic","Used for pumped storage",2016,1569.998
"Czech Republic","Used for pumped storage",2017,1530.466
"Czech Republic","Used for pumped storage",2018,1361.823001
"Czech Republic","Used for pumped storage",2019,1495.716716
"Czech Republic","Used for pumped storage",2020,1684.772995
"Czech Republic","Used for pumped storage",2021,1573.737584
"Czech Republic","Used for pumped storage",2022,1269.05663
"Czech Republic","Wind",2010,334.999
"Czech Republic","Wind",2011,395
"Czech Republic","Wind",2012,384.3
"Czech Republic","Wind",2013,475.999
"Czech Republic","Wind",2014,469.001
"Czech Republic","Wind",2015,563.001
"Czech Republic","Wind",2016,487.958
"Czech Republic","Wind",2017,581.917
"Czech Republic","Wind",2018,600.668999
"Czech Republic","Wind",2019,690.966999
"Czech Republic","Wind",2020,690.699999
"Czech Republic","Wind",2021,593.994359
"Czech Republic","Wind",2022,633.241236
"Denmark","Coal",2010,15915.238
"Denmark","Coal",2011,13052.266
"Denmark","Coal",2012,9760.472
"Denmark","Coal",2013,13299.131
"Denmark","Coal",2014,10245.163
"Denmark","Coal",2015,6598.894
"Denmark","Coal",2016,8104.971
"Denmark","Coal",2017,5650.495
"Denmark","Coal",2018,6120.709572
"Denmark","Coal",2019,3088.386036
"Denmark","Coal",2020,2828.631416
"Denmark","Coal",2021,4601.000201
"Denmark","Coal",2022,3391.331772
"Denmark","Combustible renewables",2010,4298.488
"Denmark","Combustible renewables",2011,4085.709
"Denmark","Combustible renewables",2012,4117.524
"Denmark","Combustible renewables",2013,4013.836
"Denmark","Combustible renewables",2014,3976.721
"Denmark","Combustible renewables",2015,3881.133
"Denmark","Combustible renewables",2016,4429.725
"Denmark","Combustible renewables",2017,5689.548
"Denmark","Combustible renewables",2018,5490.66283
"Denmark","Combustible renewables",2019,5548.99956
"Denmark","Combustible renewables",2020,5472.522159
"Denmark","Combustible renewables",2021,8295.343636
"Denmark","Combustible renewables",2022,6953.938914
"Denmark","Distribution losses",2010,2624.001
"Denmark","Distribution losses",2011,2201.001
"Denmark","Distribution losses",2012,2149.999
"Denmark","Distribution losses",2013,1913.998
"Denmark","Distribution losses",2014,1973.999
"Denmark","Distribution losses",2015,1765.406
"Denmark","Distribution losses",2016,1872.68
"Denmark","Distribution losses",2017,1658.616
"Denmark","Distribution losses",2018,2087.59
"Denmark","Distribution losses",2019,2378.194695
"Denmark","Distribution losses",2020,970.789333
"Denmark","Distribution losses",2021,1056.653874
"Denmark","Distribution losses",2022,2902.616177
"Denmark","Electricity supplied",2010,35736.999
"Denmark","Electricity supplied",2011,34868.743
"Denmark","Electricity supplied",2012,34414.388
"Denmark","Electricity supplied",2013,34220.121
"Denmark","Electricity supplied",2014,33670.246
"Denmark","Electricity supplied",2015,33832.703
"Denmark","Electricity supplied",2016,34138.162
"Denmark","Electricity supplied",2017,34201.016
"Denmark","Electricity supplied",2018,34538.641997
"Denmark","Electricity supplied",2019,34505.358637
"Denmark","Electricity supplied",2020,35196.927005
"Denmark","Electricity supplied",2021,39259.359673
"Denmark","Electricity supplied",2022,34786.58092
"Denmark","Electricity trade",2010,1135
"Denmark","Electricity trade",2011,-1319.999
"Denmark","Electricity trade",2012,-5214
"Denmark","Electricity trade",2013,-1081.998
"Denmark","Electricity trade",2014,-2854.997
"Denmark","Electricity trade",2015,-5911.561
"Denmark","Electricity trade",2016,-5057.093
"Denmark","Electricity trade",2017,-4562.716
"Denmark","Electricity trade",2018,-5224.341999
"Denmark","Electricity trade",2019,-5815.540636
"Denmark","Electricity trade",2020,-7496.560005
"Denmark","Electricity trade",2021,-6465.417391
"Denmark","Electricity trade",2022,-1464.012782
"Denmark","Final consumption",2010,33113
"Denmark","Final consumption",2011,32667.744
"Denmark","Final consumption",2012,32264.388
"Denmark","Final consumption",2013,32306.123
"Denmark","Final consumption",2014,31696.25
"Denmark","Final consumption",2015,32067.298
"Denmark","Final consumption",2016,32265.482
"Denmark","Final consumption",2017,32542.4
"Denmark","Final consumption",2018,32451.051998
"Denmark","Final consumption",2019,32127.163942
"Denmark","Final consumption",2020,34226.137671
"Denmark","Final consumption",2021,38202.705796
"Denmark","Final consumption",2022,31883.964742
"Denmark","Fossil fuels",2010,24737.518
"Denmark","Fossil fuels",2011,19657.096
"Denmark","Fossil fuels",2012,14692.006
"Denmark","Fossil fuels",2013,17470.741
"Denmark","Fossil fuels",2014,13149.011
"Denmark","Fossil fuels",2015,9284.628
"Denmark","Fossil fuels",2016,11106.563
"Denmark","Fossil fuels",2017,8399.395
"Denmark","Fossil fuels",2018,8953.847164
"Denmark","Fossil fuels",2019,6010.499441
"Denmark","Fossil fuels",2020,4879.710838
"Denmark","Fossil fuels",2021,7169.475219
"Denmark","Fossil fuels",2022,5412.962662
"Denmark","Geothermal",2018,0
"Denmark","Geothermal",2019,0
"Denmark","Geothermal",2020,0
"Denmark","Geothermal",2021,0
"Denmark","Hydro",2010,0
"Denmark","Hydro",2011,17
"Denmark","Hydro",2012,14.84
"Denmark","Hydro",2013,13
"Denmark","Hydro",2014,15
"Denmark","Hydro",2015,12.16
"Denmark","Hydro",2016,15.13
"Denmark","Hydro",2017,16.001
"Denmark","Hydro",2018,14.862
"Denmark","Hydro",2019,17.217001
"Denmark","Hydro",2020,17.217
"Denmark","Hydro",2021,17.065067
"Denmark","Hydro",2022,14.652723
"Denmark","Low carbon",2010,12134.486
"Denmark","Low carbon",2011,13891.649
"Denmark","Low carbon",2012,14508.385
"Denmark","Low carbon",2013,15667.377
"Denmark","Low carbon",2014,17666.24
"Denmark","Low carbon",2015,18636.517
"Denmark","Low carbon",2016,17974.506
"Denmark","Low carbon",2017,21238.905
"Denmark","Low carbon",2018,20360.45283
"Denmark","Low carbon",2019,22679.318561
"Denmark","Low carbon",2020,22820.65616
"Denmark","Low carbon",2021,25624.467061
"Denmark","Low carbon",2022,27909.605478
"Denmark","Natural gas",2010,7398.912
"Denmark","Natural gas",2011,5454.944
"Denmark","Natural gas",2012,3882.332
"Denmark","Natural gas",2013,3179.619
"Denmark","Natural gas",2014,1940.65
"Denmark","Natural gas",2015,1693.178
"Denmark","Natural gas",2016,2061.504
"Denmark","Natural gas",2017,1836.792
"Denmark","Natural gas",2018,1931.00992
"Denmark","Natural gas",2019,1960.90204
"Denmark","Natural gas",2020,1093.954911
"Denmark","Natural gas",2021,1529.454771
"Denmark","Natural gas",2022,1056.039836
"Denmark","Net electricity production",2010,36871.999
"Denmark","Net electricity production",2011,33548.744
"Denmark","Net electricity production",2012,29200.388
"Denmark","Net electricity production",2013,33138.123
"Denmark","Net electricity production",2014,30815.249
"Denmark","Net electricity production",2015,27921.142
"Denmark","Net electricity production",2016,29081.069
"Denmark","Net electricity production",2017,29638.3
"Denmark","Net electricity production",2018,29314.299998
"Denmark","Net electricity production",2019,28689.818001
"Denmark","Net electricity production",2020,27700.367
"Denmark","Net electricity production",2021,32793.942282
"Denmark","Net electricity production",2022,33322.568138
"Denmark","Non-renewables",2010,24737.518
"Denmark","Non-renewables",2011,19657.096
"Denmark","Non-renewables",2012,14692.006
"Denmark","Non-renewables",2013,17470.741
"Denmark","Non-renewables",2014,13149.011
"Denmark","Non-renewables",2015,9284.628
"Denmark","Non-renewables",2016,11106.563
"Denmark","Non-renewables",2017,8399.395
"Denmark","Non-renewables",2018,8953.847164
"Denmark","Non-renewables",2019,6010.499441
"Denmark","Non-renewables",2020,4879.710838
"Denmark","Non-renewables",2021,7169.475219
"Denmark","Non-renewables",2022,5412.962662
"Denmark","Not specified",2018,0
"Denmark","Not specified",2019,0
"Denmark","Not specified",2020,0
"Denmark","Not specified",2021,0
"Denmark","Nuclear",2018,0
"Denmark","Nuclear",2019,0
"Denmark","Nuclear",2020,0
"Denmark","Nuclear",2021,0
"Denmark","Oil",2010,724.357
"Denmark","Oil",2011,423.057
"Denmark","Oil",2012,373.231
"Denmark","Oil",2013,326.615
"Denmark","Oil",2014,292.612
"Denmark","Oil",2015,294.919
"Denmark","Oil",2016,296.159
"Denmark","Oil",2017,253.824
"Denmark","Oil",2018,245.809022
"Denmark","Oil",2019,225.550714
"Denmark","Oil",2020,242.924426
"Denmark","Oil",2021,255.534192
"Denmark","Oil",2022,207.555324
"Denmark","Other combustible non-renewables",2010,699.011
"Denmark","Other combustible non-renewables",2011,726.829
"Denmark","Other combustible non-renewables",2012,675.971
"Denmark","Other combustible non-renewables",2013,665.376
"Denmark","Other combustible non-renewables",2014,670.586
"Denmark","Other combustible non-renewables",2015,697.637
"Denmark","Other combustible non-renewables",2016,643.929
"Denmark","Other combustible non-renewables",2017,658.284
"Denmark","Other combustible non-renewables",2018,656.31865
"Denmark","Other combustible non-renewables",2019,735.660651
"Denmark","Other combustible non-renewables",2020,714.200085
"Denmark","Other combustible non-renewables",2021,783.486055
"Denmark","Other combustible non-renewables",2022,758.03573
"Denmark","Other renewables",2018,0
"Denmark","Other renewables",2019,0
"Denmark","Other renewables",2020,0
"Denmark","Other renewables",2021,0
"Denmark","Other renewables aggregated",2010,4298.488
"Denmark","Other renewables aggregated",2011,4085.709
"Denmark","Other renewables aggregated",2012,4117.524
"Denmark","Other renewables aggregated",2013,4013.836
"Denmark","Other renewables aggregated",2014,3976.721
"Denmark","Other renewables aggregated",2015,3881.133
"Denmark","Other renewables aggregated",2016,4429.725
"Denmark","Other renewables aggregated",2017,5689.548
"Denmark","Other renewables aggregated",2018,5490.66283
"Denmark","Other renewables aggregated",2019,5548.99956
"Denmark","Other renewables aggregated",2020,5472.522159
"Denmark","Other renewables aggregated",2021,8295.343636
"Denmark","Other renewables aggregated",2022,6953.938914
"Denmark","Others",2010,1423.368
"Denmark","Others",2011,1149.886
"Denmark","Others",2012,1049.202
"Denmark","Others",2013,991.991
"Denmark","Others",2014,963.198
"Denmark","Others",2015,992.556
"Denmark","Others",2016,940.088
"Denmark","Others",2017,912.108
"Denmark","Others",2018,902.127672
"Denmark","Others",2019,961.211365
"Denmark","Others",2020,957.124511
"Denmark","Others",2021,1039.020247
"Denmark","Others",2022,965.591054
"Denmark","Renewables",2010,12134.486
"Denmark","Renewables",2011,13891.649
"Denmark","Renewables",2012,14508.385
"Denmark","Renewables",2013,15667.377
"Denmark","Renewables",2014,17666.24
"Denmark","Renewables",2015,18636.517
"Denmark","Renewables",2016,17974.506
"Denmark","Renewables",2017,21238.905
"Denmark","Renewables",2018,20360.45283
"Denmark","Renewables",2019,22679.318561
"Denmark","Renewables",2020,22820.65616
"Denmark","Renewables",2021,25624.467061
"Denmark","Renewables",2022,27909.605478
"Denmark","Solar",2010,6
"Denmark","Solar",2011,14.94
"Denmark","Solar",2012,94.661
"Denmark","Solar",2013,517.541
"Denmark","Solar",2014,595.518
"Denmark","Solar",2015,604.262
"Denmark","Solar",2016,743.78
"Denmark","Solar",2017,751.486
"Denmark","Solar",2018,952.973
"Denmark","Solar",2019,963.269
"Denmark","Solar",2020,1181.084
"Denmark","Solar",2021,1277.669656
"Denmark","Solar",2022,1939.14314
"Denmark","Total combustible fuels",2010,29036.001
"Denmark","Total combustible fuels",2011,23742.803
"Denmark","Total combustible fuels",2012,18809.527
"Denmark","Total combustible fuels",2013,21484.583
"Denmark","Total combustible fuels",2014,17125.73
"Denmark","Total combustible fuels",2015,13165.758
"Denmark","Total combustible fuels",2016,15536.288
"Denmark","Total combustible fuels",2017,14088.943
"Denmark","Total combustible fuels",2018,14444.509999
"Denmark","Total combustible fuels",2019,11559.499
"Denmark","Total combustible fuels",2020,10352.233002
"Denmark","Total combustible fuels",2021,15464.818858
"Denmark","Total combustible fuels",2022,12366.901574
"Denmark","Total exports",2010,11734
"Denmark","Total exports",2011,10374.001
"Denmark","Total exports",2012,10705.999
"Denmark","Total exports",2013,10377
"Denmark","Total exports",2014,9847.001
"Denmark","Total exports",2015,9733.186
